Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred
Mon Aug 12 19:33:46 +0000 2024,1823080455052419152,12 χρονια γκλαβα,@islandgirl_dimi @PalestineJo Μακάρι μωρή πατσαβούρα να πάρει φωτιά το σπίτι σου και να μην έρχεται κανένας,3,0,,,,Μακάρι μωρή πατσαβούρα να πάρει φωτιά το σπίτι σου και να μην έρχεται κανένας,μακαρι μωρη πατσαβουρα να παρει φωτια το σπιτι σου και να μην ερχεται κανενας,μωρη πατσαβουρα παρει φωτια σπιτι ερχω,0.013,0,0,0
Mon Aug 12 19:33:37 +0000 2024,1823080419174260788,Tripolitsiotis,@Fileleftheros23 @NIKSOTIROPOYLOS Το μουνι που σε πέταγε γαμημενε Ελα να δεις ρε μπινε φασιστα… φάγατε φάγατε φτάνει ρεεεε ούτε πυροσβεστική ούτε τίποτα δεν ήταν ρε πουτανας γιε,1,0,,,,Το μουνι που σε πέταγε γαμημενε Ελα να δεις ρε μπινε φασιστα… φάγατε φάγατε φτάνει ρεεεε ούτε πυροσβεστική ούτε τίποτα δεν ήταν ρε πουτανας γιε,το μουνι που σε πεταγε γαμημενε ελα να δεις ρε μπινε φασιστα… φαγατε φαγατε φτανει ρεεεε ουτε πυροσβεστικη ουτε τιποτα δεν ηταν ρε πουτανας γιε,μουνι πεταγε γαμημενε ελα δεις ρε μπινε φασιστας φαγατε φαγατε φτανω ρεεεε πυροσβεστικος ρε πουτανας γιε,0.007,0,0,0
Mon Aug 12 19:33:33 +0000 2024,1823080401851842886,Penny Rage,ΔΕΝ ΑΦΗΝΟΥΜΕ ΚΑΝΕΝΑΝ ΠΙΣΩ 🙏  #φωτια #Φωτια_τωρα #φωτιατωρα #πυρκαγιά #ζωα_σε_κινδυνο #ζωασεαναγκη #ζωα_φωτια #εθελοντες #διασωση #βοηθεια #Χαθηκαν #ΧΑΘΗΚΕ #χαθηκε_πεντελη https://t.co/tG0QP0FKQR,18,9,,,,ΔΕΝ ΑΦΗΝΟΥΜΕ ΚΑΝΕΝΑΝ ΠΙΣΩ #φωτια #Φωτια_τωρα #φωτιατωρα #πυρκαγιά #ζωα_σε_κινδυνο #ζωασεαναγκη #ζωα_φωτια #εθελοντες #διασωση #βοηθεια #Χαθηκαν #ΧΑΘΗΚΕ #χαθηκε_πεντελη,δεν αφηνουμε κανεναν πισω #φωτια #φωτια_τωρα #φωτιατωρα #πυρκαγια #ζωα_σε_κινδυνο #ζωασεαναγκη #ζωα_φωτια #εθελοντες #διασωση #βοηθεια #χαθηκαν #χαθηκε #χαθηκε_πεντελη,αφηνουμε κανεναν πισω φωτια φωτια τωρα φωτιατωρα πυρκαγια ζωα σε κινδυνο ζωασεαναγκη ζωα φωτια εθελοντες διασωση βοηθεια χαθηκαν χαθηκε χαθηκε πεντελη,0.01,0,0,0
Mon Aug 12 19:33:27 +0000 2024,1823080374332743960,Vasilis Frappe,"@machiavelli_gr @YannisKaramits @antibaroufas Σωστός, τους δίνουμε λεφτά και αντί να κάνουν προσλήψεις και να πάρουν εξοπλισμό πάνε και τα κάνουν μπύρες και κοψίδια, τι λες ρε μπετόστοκε? Έφτασε 6 χλμ από την βουλή η φωτιά και φταίει όλο το σύμπαν αλλά όχι ο Κούλης.",1,0,,,,"Σωστός, τους δίνουμε λεφτά και αντί να κάνουν προσλήψεις και να πάρουν εξοπλισμό πάνε και τα κάνουν μπύρες και κοψίδια, τι λες ρε μπετόστοκε? Έφτασε 6 χλμ από την βουλή η φωτιά και φταίει όλο το σύμπαν αλλά όχι ο Κούλης.","σωστος, τους δινουμε λεφτα και αντι να κανουν προσληψεις και να παρουν εξοπλισμο πανε και τα κανουν μπυρες και κοψιδια, τι λες ρε μπετοστοκε? εφτασε 6 χλμ απο την βουλη η φωτια και φταιει ολο το συμπαν αλλα οχι ο κουλης.",σωστος δινω λεφτα κανω προσληψεις παρουν εξοπλισμος πανε κανω μπυρα κοψιδι λες ρε μπετοστοκε εφτασε χλμ βουλη φωτια φταιει συμπαν κουλης,0.005,0,0,0
Mon Aug 12 19:33:25 +0000 2024,1823080366858752375,Άλκης,@YannisKaramits Ανέβασε και καμιά μπίρα τώρα που καίγεται ο κόσμος στην Αθήνα. Να τον κάνεις να νιώσει καλύτερα.,1,0,,,,Ανέβασε και καμιά μπίρα τώρα που καίγεται ο κόσμος στην Αθήνα. Να τον κάνεις να νιώσει καλύτερα.,ανεβασε και καμια μπιρα τωρα που καιγεται ο κοσμος στην αθηνα. να τον κανεις να νιωσει καλυτερα.,ανεβασε καμια μπιρα καιω κοσμος αθηνα κανεις νιωσει καλα,0.006,0,0,0
Mon Aug 12 19:33:18 +0000 2024,1823080338295275566,Eva,Η Μπία Μπέκου θα την είχε σβήσει τη φωτιά,2,0,,,,Η Μπία Μπέκου θα την είχε σβήσει τη φωτιά,η μπια μπεκου θα την ειχε σβησει τη φωτια,μπια μπεκου σβηνω φωτια,0.007,0,0,0
Mon Aug 12 19:33:10 +0000 2024,1823080302698512730,WWW.FTHIS.GR,"Σταματίνα Τσιμτσιλή: Η αγωνία της παρουσιάστριας για τη φωτιά στην Αττική - ""Μιλάμε με γείτονες, φίλους και προσευχόμαστε"" https://t.co/V7IX6wf0uJ",1,0,,,,"Σταματίνα Τσιμτσιλή: Η αγωνία της παρουσιάστριας για τη φωτιά στην Αττική - ""Μιλάμε με γείτονες, φίλους και προσευχόμαστε""","σταματινα τσιμτσιλη: η αγωνια της παρουσιαστριας για τη φωτια στην αττικη - ""μιλαμε με γειτονες, φιλους και προσευχομαστε""",σταματινα τσιμτσιλη αγωνια παρουσιαστρια φωτια αττικος μιλω γειτονας φιλος προσευχομαστε,0.036,0,0,0
Mon Aug 12 19:32:59 +0000 2024,1823080257831706858,ΣΩΡΑΙΑ,"Χαοτική Κηλίδωση, ήταν εκείνη της Μόνικα Λεβίνσκι  Όλα τα άλλα είναι ανικανότητα του κρατικού μηχανισμού  #Φωτιά",22,9,,,,"Χαοτική Κηλίδωση, ήταν εκείνη της Μόνικα Λεβίνσκι Όλα τα άλλα είναι ανικανότητα του κρατικού μηχανισμού #Φωτιά","χαοτικη κηλιδωση, ηταν εκεινη της μονικα λεβινσκι ολα τα αλλα ειναι ανικανοτητα του κρατικου μηχανισμου #φωτια",χαοτικος κηλιδωση μονικα λεβινσκι ανικανοτητα κρατικος μηχανισμος φωτια,0.005,0,0,0
Mon Aug 12 19:32:59 +0000 2024,1823080256883798408,Homer Pavlos,@emmanouilploum @nesgrego Α ναι; Που είσαι να έρθω να σου βάλω τα τσιγάρα στο στόμα να τα φας. 2 εκρήξεις ακούσαμε. Ο μαύρος καπνός που έβλεπες από τα τσιγάρα είναι; Σου είπαν τσιγάρα εσένα ε και θα κοιμηθείς ήσυχος ; Μην κάνεις τον έξυπνο βραδιάτικα. Σε παρακαλώ. Το σπίτι του βοσκού στο Τσακ το σώσανε οι https://t.co/7c1YCSfBOf,76,5,,,,Α ναι; Που είσαι να έρθω να σου βάλω τα τσιγάρα στο στόμα να τα φας. 2 εκρήξεις ακούσαμε. Ο μαύρος καπνός που έβλεπες από τα τσιγάρα είναι; Σου είπαν τσιγάρα εσένα ε και θα κοιμηθείς ήσυχος ; Μην κάνεις τον έξυπνο βραδιάτικα. Σε παρακαλώ. Το σπίτι του βοσκού στο Τσακ το σώσανε οι,α ναι; που εισαι να ερθω να σου βαλω τα τσιγαρα στο στομα να τα φας. 2 εκρηξεις ακουσαμε. ο μαυρος καπνος που εβλεπες απο τα τσιγαρα ειναι; σου ειπαν τσιγαρα εσενα ε και θα κοιμηθεις ησυχος ; μην κανεις τον εξυπνο βραδιατικα. σε παρακαλω. το σπιτι του βοσκου στο τσακ το σωσανε οι,α ερθω βαλω τσιγαρα στομα φας εκρηξεις ακουω μαυρος καπνος εβλεπες τσιγαρα λεγω τσιγαρας ε κοιμηθεις ησυχος κανεις εξυπνος βραδιατικα παρακαλω σπιτι βοσκος τσακ σωσανε,0.005,0,0,0
Mon Aug 12 19:32:57 +0000 2024,1823080249095287010,Johannes,@saitanasker συνεχώς έχουμε εκκενώσεις στις φωτιες απλώς γίνονταν με μεγάφωνα. Χώρια που είναι μες τα δάση έχουν άμεση εκκένωση. Η πιο διασημη πρόσφατη εκκένωση έγινε στην Κινέττα το '18 την ίδια μέρα που η ίδια εντολή που δεν δόθηκε στο Ματι δημιούργησε τη μεγαλύτερη τραγωδία,0,0,,,,συνεχώς έχουμε εκκενώσεις στις φωτιες απλώς γίνονταν με μεγάφωνα. Χώρια που είναι μες τα δάση έχουν άμεση εκκένωση. Η πιο διασημη πρόσφατη εκκένωση έγινε στην Κινέττα το '18 την ίδια μέρα που η ίδια εντολή που δεν δόθηκε στο Ματι δημιούργησε τη μεγαλύτερη τραγωδία,συνεχως εχουμε εκκενωσεις στις φωτιες απλως γινονταν με μεγαφωνα. χωρια που ειναι μες τα δαση εχουν αμεση εκκενωση. η πιο διασημη προσφατη εκκενωση εγινε στην κινεττα το '18 την ιδια μερα που η ιδια εντολη που δεν δοθηκε στο ματι δημιουργησε τη μεγαλυτερη τραγωδια,συνεχως εκκενωσεις φωτια απλα γινομαι μεγαφωνο χωριο μες δαση αμεσος εκκενωση διασημη προσφατος εκκενωση κινεττα μερα εντολη δοθηκε ματι δημιουργω μεγαλος τραγωδια,0.013,0,0,0
Mon Aug 12 19:32:50 +0000 2024,1823080222209769727,MARIA VASILAKAKOU,"@Makis_Tr @SinodinosP φωτιά,μπορεί να περιμένει!Μας περνούν για τόσο ηλίθιους!!!Σε λίγο καιρό η χώρα θα πλημμυρίσει -λογικό μετά την φωτιά-και μετά θα μιλήσουν για κλιματική αλλαγή ή θα μας φέρουν ιό παγωνοπαγκολίνο!Και δείτε και τι δύναμη έρχεται αύριο,φοβερή,τεράστια!Μας",0,0,,,,"φωτιά,μπορεί να περιμένει!Μας περνούν για τόσο ηλίθιους!Σε λίγο καιρό η χώρα θα πλημμυρίσει -λογικό μετά την φωτιά-και μετά θα μιλήσουν για κλιματική αλλαγή ή θα μας φέρουν ιό παγωνοπαγκολίνο!Και δείτε και τι δύναμη έρχεται αύριο,φοβερή,τεράστια!Μας","φωτια,μπορει να περιμενει!μας περνουν για τοσο ηλιθιους!σε λιγο καιρο η χωρα θα πλημμυρισει -λογικο μετα την φωτια-και μετα θα μιλησουν για κλιματικη αλλαγη η θα μας φερουν ιο παγωνοπαγκολινο!και δειτε και τι δυναμη ερχεται αυριο,φοβερη,τεραστια!μας",φωτια περιμενει μας περνω ηλιθιους σε καιρος χωρα πλημμυρινω λογικο φωτια και μιλω κλιματικος αλλαγη η φερω ιος παγωνοπαγκολινο καις δειτε δυναμη ερχω φοβερη τεραστια μας,0.009,0,0,0
